file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioflux\include\nsgt_algorithm.h,8.673952102661133,40.11538314819336,4.5077667236328125,4.419304370880127,filter_bank,40.11538314819336
audioflux\include\mir\_pitch_pef.h,3.247061252593994,0.18084493279457092,0.18084493279457092,81.28319549560547,mir,81.28319549560547
audioflux\include\mir\_pitch_hps.h,2.7621169090270996,0.1829575002193451,0.608812689781189,86.26385498046875,mir,86.26385498046875
audioflux\src\classic\nmf.h,1.5121095180511475,1.3564810752868652,1.8621233701705933,1.6026337146759033,general,1.8621233701705933
audioflux\include\mir\onset_algorithm.h,1.6610760688781738,38.43247604370117,2.0147502422332764,93.66947937011719,mir,93.66947937011719
audioflux\src\cqt_algorithm.c,16.930898666381836,15.052315711975098,6.640628814697266,26.32415008544922,mir,26.32415008544922
audioflux\include\cepstrogram_algorithm.h,8.235139846801758,1.6349562406539917,2.038238525390625,0.5845459699630737,feature,8.235139846801758
audioflux\include\cwd_algorithm.h,1.4296762943267822,1.897444486618042,2.3132386207580566,0.8454703092575073,general,2.3132386207580566
audioflux\src\mir\_queue.c,5.300612449645996,29.835302352905273,8.100996971130371,73.35590362548828,mir,73.35590362548828
audioflux\src\mir\harmonicRatio_algorithm.h,1.1846834421157837,1.6469359397888184,2.0578269958496094,76.1380386352539,mir,76.1380386352539
audioflux\src\dsp\dft_algorithm.c,4.399805068969727,2.586456060409546,10.931264877319336,14.857325553894043,mir,14.857325553894043
audioflux\src\dsp\fft_algorithm.c,8.75234317779541,12.040804862976074,8.520478248596191,34.573299407958984,mir,34.573299407958984
audioflux\src\track\tune_track.h,1.177162766456604,0.177162766456604,0.177162766456604,2.439272403717041,mir,2.439272403717041
audioflux\src\dsp\xcorr_algorithm.h,0.4251108467578888,1.8879090547561646,7.694342136383057,3.127626895904541,general,7.694342136383057
audioflux\src\pwt_algorithm.h,7.68688440322876,4.138486385345459,4.539910316467285,1.0883082151412964,feature,7.68688440322876
audioflux\src\vector\flux_vector.h,10.008391380310059,5.370589256286621,0.5644450187683105,59.39552688598633,mir,59.39552688598633
audioflux\src\cwt_algorithm.h,8.542165756225586,4.138486385345459,4.539910316467285,1.0883082151412964,feature,8.542165756225586
audioflux\src\vector\flux_complex.h,1.0041590929031372,2.3289237022399902,0.3109874725341797,2.078439474105835,filter_bank,2.3289237022399902
audioflux\src\dwt_algorithm.h,2.7746431827545166,2.1700518131256104,3.299130439758301,1.8335840702056885,general,3.299130439758301
audioflux\src\flux_temporal.h,7.003628730773926,0.0,0.0,0.0,feature,7.003628730773926
audioflux\src\swt_algorithm.h,1.7045055627822876,2.1700518131256104,2.5838706493377686,1.1183245182037354,general,2.5838706493377686
audioflux\src\nsgt_algorithm.h,8.673952102661133,40.11538314819336,4.5077667236328125,4.419304370880127,filter_bank,40.11538314819336
audioflux\src\classic\trist.c,0.23270130157470703,1.4184339046478271,2.593801975250244,19.424053192138672,mir,19.424053192138672
