file_path,Apps,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,13.79248046875,4.91359806060791,7.845419406890869,0.836405873298645,5.069534778594971,Apps,13.79248046875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,12.459986686706543,2.147437810897827,3.6968159675598145,3.073873996734619,7.736989974975586,Apps,12.459986686706543
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,10.565225601196289,3.9256324768066406,8.43203353881836,8.283638000488281,2.3411483764648438,Apps,10.565225601196289
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,10.431294441223145,2.1434590816497803,3.6776766777038574,0.0,1.0717295408248901,Apps,10.431294441223145
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,6.531589984893799,84.11199188232422,1.0074145793914795,0.16595765948295593,0.004485342185944319,FreeSWITCH,84.11199188232422
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,12.66908073425293,2.1258058547973633,93.9988021850586,3.7388458251953125,11.176199913024902,Presentation Conversion,93.9988021850586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,23.405710220336914,4.496072769165039,7.582754611968994,4.791080951690674,11.915610313415527,Apps,23.405710220336914
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,3.2523908615112305,105.5277099609375,1.0097882747650146,0.0,1.0713444948196411,FreeSWITCH,105.5277099609375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,5.658936977386475,2.565019369125366,4.588837146759033,6.101804733276367,12.215457916259766,Redis PubSub,12.215457916259766
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,16.18515968322754,102.20276641845703,10.826837539672852,6.022031784057617,3.2956063747406006,FreeSWITCH,102.20276641845703
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,18.728784561157227,4.991998195648193,108.3849105834961,2.857264995574951,4.8563714027404785,Presentation Conversion,108.3849105834961
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,19.19922637939453,2.145421266555786,3.6871116161346436,4.890430450439453,12.18533992767334,Apps,19.19922637939453
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,11.071566581726074,3.9272074699401855,10.55933666229248,8.005439758300781,2.424670934677124,Apps,11.071566581726074
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,21.638242721557617,2.5793251991271973,6.485692024230957,6.3376264572143555,3.3853747844696045,Apps,21.638242721557617
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,12.108229637145996,7.1036152839660645,24.888261795043945,21.10328483581543,8.438008308410645,Presentation Conversion,24.888261795043945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,15.710631370544434,5.362951278686523,6.871059417724609,5.268435955047607,10.24677848815918,Apps,15.710631370544434
