file_path,app,backends,bin,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\t\smoke\workers\dev.py,11.177521705627441,0.9634642004966736,102.05703735351562,11.13554859161377,4.735230445861816,9.305685043334961,5.6875319480896,2.195056676864624,10.5407075881958,124.1075439453125,worker,124.1075439453125
celery\t\unit\contrib\test_abortable.py,66.78903198242188,11.821318626403809,8.125120162963867,105.04927825927734,1.000832438468933,1.000832438468933,7.854781627655029,3.285482168197632,6.340259075164795,10.461263656616211,contrib,105.04927825927734
celery\celery\utils\objects.py,11.250146865844727,3.8482401371002197,11.146539688110352,9.81350040435791,3.5875158309936523,3.5875158309936523,4.9096455574035645,7.789323329925537,91.7547836303711,7.462069988250732,utils,91.7547836303711
celery\celery\app\task.py,99.22296142578125,76.28290557861328,108.18445587158203,17.43831443786621,128.31219482421875,7.700243949890137,84.94120788574219,17.79861068725586,31.135940551757812,95.89537048339844,events,128.31219482421875
celery\examples\stamping\visitors.py,6.553566932678223,5.515285491943359,8.199557304382324,4.272046089172363,6.667269229888916,1.8017094135284424,62.381263732910156,2.986874580383301,3.3606643676757812,7.650667190551758,loaders,62.381263732910156
celery\celery\app\trace.py,83.1650390625,66.4908676147461,44.65557098388672,11.193892478942871,31.618846893310547,3.627974510192871,104.92996215820312,42.858306884765625,23.515975952148438,101.14291381835938,loaders,104.92996215820312
celery\celery\worker\strategy.py,83.56137084960938,12.266580581665039,32.078433990478516,6.529072284698486,200.19552612304688,1.0007768869400024,68.26532745361328,8.567252159118652,18.18985366821289,71.62779235839844,events,200.19552612304688
celery\celery\worker\control.py,92.92945098876953,47.34320068359375,158.6127471923828,82.92597961425781,165.5316925048828,14.423860549926758,73.17022705078125,17.458755493164062,38.28450393676758,111.71797943115234,events,165.5316925048828
celery\t\smoke\tests\quorum_queues\__init__.py,2.174530029296875,0.1726987361907959,7.559181213378906,4.395910263061523,1.0009156465530396,1.0009156465530396,1.0009156465530396,1.0009156465530396,1.537955641746521,1.5228418111801147,bin,7.559181213378906
celery\t\smoke\tests\test_canvas.py,61.32661056518555,65.6417007446289,27.141931533813477,16.34346580505371,5.21316385269165,1.9107178449630737,20.242433547973633,7.119449615478516,9.23253059387207,89.8399887084961,worker,89.8399887084961
celery\t\integration\test_security.py,76.7200927734375,64.15447998046875,53.908912658691406,29.958860397338867,46.94707489013672,6.9405694007873535,13.266561508178711,225.74176025390625,24.221385955810547,86.50924682617188,security,225.74176025390625
celery\t\unit\worker\test_bootsteps.py,58.432769775390625,6.556325912475586,38.61162567138672,14.240608215332031,10.135537147521973,4.371392726898193,13.575735092163086,3.364217519760132,17.78594207763672,87.25411987304688,worker,87.25411987304688
celery\t\unit\worker\test_loops.py,87.17561340332031,16.864452362060547,68.90921020507812,24.368515014648438,147.58322143554688,8.943429946899414,71.01465606689453,18.17538833618164,42.044734954833984,87.7657699584961,events,147.58322143554688
