file_path,dns,general,http_general,httpserver,pools,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\stats\ResourceData.h,1.000388503074646,0.9373517632484436,0.2510804235935211,1.0003398656845093,1.0,1.282814621925354,0.0,3.3990529482252896E-4,services,1.282814621925354
proxygen\proxygen\lib\transport\test\H3DatagramAsyncSocketTest.cpp,7.394800662994385,8.952516555786133,46.577693939208984,4.426384925842285,2.218036651611328,9.586018562316895,2.9566450119018555,89.64932250976562,transport,89.64932250976562
proxygen\proxygen\lib\http\codec\test\HQFramerTest.h,1.000569462776184,4.342044830322266,46.39113998413086,4.388576030731201,1.92771315574646,3.12262225151062,0.14552909135818481,5.464447021484375,http_general,46.39113998413086
proxygen\proxygen\lib\http\coro\filters\test\VisitorFilterTest.cpp,1.0004552602767944,4.2849602699279785,47.28285598754883,4.751258850097656,1.333053708076477,2.676105260848999,33.068519592285156,0.31375354528427124,http_general,47.28285598754883
proxygen\proxygen\httpserver\samples\proxy\ProxyStats.h,1.0004432201385498,1.0003877878189087,38.000389099121094,98.0064697265625,3.561616897583008,1.0,1.0,3.878445422742516E-4,httpserver,98.0064697265625
proxygen\proxygen\lib\http\codec\HQUnidirectionalCodec.h,1.0005202293395996,3.591686248779297,48.09470748901367,3.4356322288513184,1.0,2.9482831954956055,0.16319140791893005,1.3268380165100098,http_general,48.09470748901367
proxygen\proxygen\lib\http\coro\server\HTTPServer.h,21.370582580566406,9.11363410949707,52.16798400878906,122.7153549194336,9.10455322265625,7.939581871032715,48.72544860839844,49.52431869506836,httpserver,122.7153549194336
proxygen\proxygen\lib\http\codec\HTTPParallelCodec.h,2.000458240509033,4.817577838897705,47.584449768066406,4.643982887268066,3.3385136127471924,2.677274703979492,1.1583857536315918,41.31717300415039,http_general,47.584449768066406
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.h,1.0004889965057373,2.1827995777130127,47.61627197265625,3.829091787338257,1.3577675819396973,1.6635856628417969,2.6055569648742676,0.3536002039909363,http_general,47.61627197265625
proxygen\proxygen\lib\utils\TestUtils.h,16.08490562438965,2.796825885772705,1.6429492235183716,2.729884147644043,43.4652214050293,0.5449051260948181,14.65029525756836,3.335072542540729E-4,pools,43.4652214050293
