file_path,contrib,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\rl\trainer\api.py,1.0,4.638275146484375,3.7141880989074707,79.74031066894531,0.0,1.6512959003448486,35.72465896606445,0.532146155834198,16.776798248291016,rl,79.74031066894531
qlib\qlib\utils\paral.py,6.850775241851807,64.06873321533203,10.372456550598145,4.0632429122924805,78.6056137084961,6.904185771942139,23.81710433959961,71.32061767578125,31.94594383239746,run,78.6056137084961
qlib\qlib\contrib\model\pytorch_krnn.py,53.05301284790039,83.12210845947266,88.20051574707031,31.425466537475586,82.55365753173828,21.414508819580078,76.13672637939453,59.062862396240234,49.90806579589844,model,88.20051574707031
qlib\qlib\backtest\position.py,3.303515911102295,14.290902137756348,21.071327209472656,9.804305076599121,15.340981483459473,7.970594882965088,7.780434608459473,6.431848526000977,28.735088348388672,workflow,28.735088348388672
qlib\qlib\cli\data.py,1.8133831024169922,62.239227294921875,1.6023281812667847,0.4254957139492035,4.163661956787109,0.4254957139492035,3.201270341873169,4.671627521514893,6.402540683746338,data,62.239227294921875
qlib\qlib\contrib\model\pytorch_tra.py,56.761634826660156,91.1672592163086,105.33900451660156,34.664466857910156,71.1580581665039,24.53098487854004,75.69818878173828,10.720854759216309,67.07180786132812,model,105.33900451660156
qlib\qlib\tests\__init__.py,9.911906242370605,100.3487777709961,26.79616928100586,22.186342239379883,24.419925689697266,13.929935455322266,94.9797134399414,18.418703079223633,28.071807861328125,data,100.3487777709961
qlib\qlib\data\dataset\handler.py,9.370346069335938,101.80836486816406,25.14422607421875,6.610053539276123,98.341552734375,23.98447036743164,10.806992530822754,13.172398567199707,55.48744583129883,data,101.80836486816406
qlib\qlib\contrib\online\operator.py,56.527626037597656,108.07501220703125,74.63436889648438,14.204731941223145,62.27640151977539,117.9247055053711,16.54982566833496,13.008295059204102,81.51526641845703,strategy,117.9247055053711
qlib\qlib\model\interpret\__init__.py,0.8353466987609863,0.0,56.71901321411133,0.35800570249557495,0.35800570249557495,2.6706933975219727,0.35800570249557495,0.35800570249557495,5.9833807945251465,model,56.71901321411133
qlib\qlib\contrib\model\pytorch_transformer_ts.py,54.645347595214844,96.92375946044922,89.96089935302734,60.21574783325195,21.565837860107422,20.66730308532715,72.64651489257812,63.17564392089844,49.44072341918945,data,96.92375946044922
qlib\qlib\rl\utils\data_queue.py,4.988452434539795,66.78947448730469,17.75273323059082,74.28414916992188,63.27743148803711,10.126325607299805,8.248250007629395,86.29022979736328,33.09748077392578,utils,86.29022979736328
qlib\qlib\contrib\model\tcn.py,54.86271667480469,67.94451141357422,67.82601928710938,1.9225248098373413,29.227842330932617,8.20534896850586,6.057254791259766,5.3981032371521,16.544584274291992,data,67.94451141357422
