file_path,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.h,0.3543778657913208,6.6645283699035645,2.6149511337280273,1.1423673629760742,22.629621505737305,1.1423673629760742,38.06324005126953,3.3470354080200195,1.1423673629760742,1.1423673629760742,97.63793182373047,3.620180130004883,15.950515747070312,13.004196166992188,dp,97.63793182373047
bgslibrary\gui\mfc\src\Dlg.h,44.070762634277344,65.36695861816406,0.0,0.0,18.220352172851562,0.35779881477355957,0.7460132837295532,0.35779881477355957,1.3577988147735596,1.3577988147735596,1.2979722023010254,0.42774510383605957,6.9921770095825195,13.05348014831543,LBP_MRF,65.36695861816406
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.cpp,5.312621116638184,43.61484146118164,25.334171295166016,5.88633918762207,34.1312141418457,2.536813259124756,3.5051422119140625,108.51380157470703,15.297085762023926,2.536813259124756,6.520458698272705,4.752079963684082,7.534891128540039,20.066255569458008,TwoPoints,108.51380157470703
bgslibrary\bgslibrary\tools\FuzzyUtils.h,0.0,92.24950408935547,41.11795425415039,0.0,0.0,0.0,2.2809574604034424,1.0616179704666138,0.0,0.0,0.2809574604034424,0.0,70.73902130126953,15.750267028808594,LBP_MRF,92.24950408935547
bgslibrary\wrapper\python\ndarray_converter.cpp,1.2638113498687744,37.508358001708984,19.594942092895508,0.0,0.0,1.0,74.64672088623047,2.053658962249756,16.12321662902832,0.0,27.777484893798828,0.7130675315856934,12.069522857666016,14.775618553161621,T2F,74.64672088623047
bgslibrary\bgslibrary\tools\PixelUtils.cpp,2.166959285736084,7.6019744873046875,0.0,2.166959285736084,0.0,2.166959285736084,23.95295524597168,1.0466848611831665,0.0,2.166959285736084,0.0,1.0,0.0,1.503979206085205,T2F,23.95295524597168
bgslibrary\bgslibrary\algorithms\T2F\T2FMRF.h,10.971015930175781,31.177663803100586,6.253118515014648,8.719352722167969,14.912172317504883,6.98103141784668,130.39334106445312,5.314422130584717,3.118020534515381,6.98103141784668,86.75154876708984,7.559973239898682,14.975491523742676,21.869834899902344,T2F,130.39334106445312
bgslibrary\bgslibrary\algorithms\algorithms.h,0.0,0.0,2.3420162200927734,1.1609487533569336,0.0,1.1609487533569336,0.0,3.390624523162842,1.1609487533569336,1.1609487533569336,1.1609487533569336,3.502964973449707,1.1810673475265503,3.502964973449707,general,3.502964973449707
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.h,20.711456298828125,21.8653564453125,10.021080017089844,4.135465621948242,76.19717407226562,4.537173748016357,2.479050874710083,6.050713062286377,2.5371737480163574,4.537173748016357,11.492681503295898,8.706198692321777,11.642412185668945,30.86632537841797,PBAS,76.19717407226562
bgslibrary\bgslibrary\algorithms\DPPratiMediod.cpp,11.590744972229004,10.899447441101074,6.645026683807373,7.326934337615967,27.22447395324707,7.326934337615967,4.222990989685059,5.363790988922119,17.137216567993164,7.326934337615967,41.37162780761719,7.793920040130615,37.30441665649414,15.590134620666504,dp,41.37162780761719
