file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioFlux\src\mir\harmonic_algorithm.h,4.501743793487549,0.0,4.866918563842773,82.50393676757812,mir,82.50393676757812
audioFlux\src\mir\_pitch_cep.h,3.0794694423675537,0.0,3.001863718032837,82.58277130126953,mir,82.58277130126953
audioFlux\src\mir\pitchShift_algorithm.c,6.808508396148682,1.7533717155456543,5.2796149253845215,77.15396118164062,mir,77.15396118164062
audioFlux\src\feature\spectral_algorithm.h,126.00033569335938,6.649239540100098,7.666635036468506,45.908817291259766,feature,126.00033569335938
audioFlux\src\util\flux_util.h,9.672447204589844,26.063556671142578,6.646372318267822,45.55669021606445,mir,45.55669021606445
audioFlux\include\hht_algorithm.h,2.0,0.0,4.8802642822265625,1.4133514165878296,general,4.8802642822265625
audioFlux\src\pwt_algorithm.c,7.761465549468994,65.6989974975586,6.824297904968262,1.1937679052352905,filter_bank,65.6989974975586
audioFlux\src\feature\xxcc_algorithm.c,104.07722473144531,1.232874870300293,5.081700801849365,3.2641496658325195,feature,104.07722473144531
audioFlux\src\dsp\fft_algorithm.c,5.596745014190674,1.1711115837097168,6.655484199523926,28.63115692138672,mir,28.63115692138672
audioFlux\src\wsst_algorithm.h,7.857344150543213,2.8258633613586426,5.8569254875183105,1.4023921489715576,feature,7.857344150543213
audioFlux\src\st_algorithm.c,2.0,0.9695256948471069,7.050943374633789,1.270704746246338,general,7.050943374633789
audioFlux\src\mir\_pitch_ncf.h,3.0794694423675537,0.0,3.001863718032837,82.58277130126953,mir,82.58277130126953
audioFlux\src\feature\deconv_algorithm.h,128.28028869628906,0.0,4.879222869873047,3.412862539291382,feature,128.28028869628906
audioFlux\src\mir\_pitch_pef.c,5.606560707092285,36.0,3.8739891052246094,62.10447692871094,mir,62.10447692871094
audioFlux\include\feature\chroma_algorithm.h,120.90904998779297,0.0,4.877148151397705,3.4118881225585938,feature,120.90904998779297
audioFlux\include\nsgt_algorithm.h,7.0,38.0,5.835731029510498,3.7456061840057373,filter_bank,38.0
audioFlux\src\dsp\filterDesign_iir.h,1.0,36.0,3.0019404888153076,27.508010864257812,filter_bank,36.0
audioFlux\include\mir\_pitch_hps.h,3.579252243041992,0.0,3.001863718032837,86.25060272216797,mir,86.25060272216797
audioFlux\src\stft_algorithm.h,2.0,0.6819583177566528,4.824605941772461,5.397963047027588,mir,5.397963047027588
