file_path,feature,filter_bank,general,mir,best_module,best_likelihood
include\nsgt_algorithm.h,6.0,38.0,2.8338146209716797,2.7453525066375732,filter_bank,38.0
src\mir\_pitch_stft.h,2.07507061958313,0.0,0.8612345457077026,82.267822265625,mir,82.267822265625
src\pwt_algorithm.h,6.0,2.0,2.8530259132385254,0.4014240503311157,feature,6.0
src\cqt_algorithm.h,17.335468292236328,38.0,2.811873435974121,0.3820580542087555,filter_bank,38.0
src\dsp\flux_correct.h,0.705893337726593,29.311092376708984,0.705893337726593,15.538750648498535,filter_bank,29.311092376708984
src\synsq_algorithm.c,5.0,3.949143171310425,3.885350465774536,30.72010040283203,mir,30.72010040283203
include\mir\_pitch_hps.h,2.5791592597961426,0.0,0.0,85.24705505371094,mir,85.24705505371094
src\mir\_pitch_yin.c,3.1263394355773926,0.3009883165359497,0.742802083492279,83.27397918701172,mir,83.27397918701172
include\dsp\resample_algorithm.h,1.9702095985412598,0.0,1.8300758600234985,28.030006408691406,mir,28.030006408691406
include\reassign_algorithm.h,1.0,1.5238362550735474,4.246763229370117,5.214538097381592,mir,5.214538097381592
src\vector\flux_vectorOp.c,1.6588038206100464,50.0308723449707,2.7841925621032715,18.846418380737305,filter_bank,50.0308723449707
src\vector\flux_vector.c,5.141080856323242,30.680809020996094,2.52443265914917,96.59786987304688,mir,96.59786987304688
src\mir\_pitch_ncf.h,2.080145835876465,0.0,0.0,81.62765502929688,mir,81.62765502929688
src\bft_algorithm.h,10.460034370422363,38.69418716430664,2.837587356567383,1.3197405338287354,filter_bank,38.69418716430664
src\classic\nmf.c,4.9210662841796875,0.8445733785629272,1.596630334854126,13.33767032623291,mir,13.33767032623291
include\mir\timeStretch_algorithm.h,5.01844596862793,0.0,1.8731435537338257,77.2903060913086,mir,77.2903060913086
include\feature\chroma_algorithm.h,120.00308227539062,0.0,1.8762433528900146,2.4123497009277344,feature,120.00308227539062
include\wvd_algorithm.h,1.0,0.0,1.8835623264312744,0.4157940745353699,general,1.8835623264312744
src\dsp\phase_vocoder.c,3.860976219177246,0.0,1.2095004320144653,3.2672016620635986,feature,3.860976219177246
include\dsp\czt_algorithm.h,0.0,0.0,1.8804106712341309,0.41431093215942383,general,1.8804106712341309
src\dsp\phase_vocoder.h,3.680082321166992,0.0,0.0,3.1870789527893066,feature,3.680082321166992
src\mir\_pitch_pef.c,4.605625152587891,36.0,0.8728245496749878,61.08673095703125,mir,61.08673095703125
src\filterbank\chroma_filterBank.c,0.0,80.788330078125,1.8319907188415527,42.155208587646484,filter_bank,80.788330078125
src\filterbank\nsgt_filterBank.c,7.348720073699951,168.7127227783203,2.308824062347412,43.06005096435547,filter_bank,168.7127227783203
include\cqt_algorithm.h,17.335468292236328,38.0,2.811873435974121,0.3820580542087555,filter_bank,38.0
include\wsst_algorithm.h,6.859241008758545,2.827690601348877,2.8569750785827637,0.40328240394592285,feature,6.859241008758545
include\mir\pitchShift_algorithm.h,1.0,0.0,1.8783221244812012,77.18438720703125,mir,77.18438720703125
src\feature\xxcc_algorithm.h,129.29539489746094,0.0,1.8609607219696045,2.405158042907715,feature,129.29539489746094
src\mir\_queue.c,2.7760009765625,29.39978790283203,4.25314998626709,69.996826171875,mir,69.996826171875
src\temporal_algorithm.c,13.378994941711426,22.678926467895508,2.1891090869903564,13.014615058898926,filter_bank,22.678926467895508
src\mir\timeStretch_algorithm.h,5.01844596862793,0.0,1.8731435537338257,77.2903060913086,mir,77.2903060913086
src\filterbank\cqt_filterBank.c,6.117467880249023,113.45165252685547,3.6904406547546387,15.81126594543457,filter_bank,113.45165252685547
src\vector\flux_vector.h,6.527839660644531,4.8061442375183105,0.0,58.83108139038086,mir,58.83108139038086
src\filterbank\cwt_filterBank.c,8.62158489227295,129.0211181640625,2.143415927886963,9.243918418884277,filter_bank,129.0211181640625
src\mir\_pitch_hps.h,2.5791592597961426,0.0,0.0,85.24705505371094,mir,85.24705505371094
src\track\tune_track.h,1.0,0.0,0.0,1.082512378692627,mir,1.082512378692627
src\wsst_algorithm.h,6.859241008758545,2.827690601348877,2.8569750785827637,0.40328240394592285,feature,6.859241008758545
src\reassign_algorithm.c,1.0,48.369380950927734,3.8150086402893066,27.178380966186523,filter_bank,48.369380950927734
