file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\src\lerobot\teleoperators\so_leader\config_so_leader.py,13.926299095153809,4.770820617675781,0.0,0.0,1.5077846050262451,configs,13.926299095153809
lerobot\tests\policies\pi0_fast\test_pi0_fast_original_vs_lerobot.py,24.675580978393555,31.285938262939453,10.398609161376953,82.73173522949219,10.562579154968262,policies,82.73173522949219
lerobot\src\lerobot\robots\so_follower\robot_kinematic_processor.py,10.341374397277832,14.793174743652344,6.132360458374023,11.120914459228516,10.11547565460205,datasets,14.793174743652344
lerobot\tests\annotations\test_frames.py,11.734262466430664,106.41402435302734,9.258101463317871,4.954007148742676,21.796674728393555,datasets,106.41402435302734
lerobot\src\lerobot\policies\vla_jepa\action_head.py,23.382171630859375,14.374871253967285,4.2465925216674805,66.43714141845703,18.12408447265625,policies,66.43714141845703
lerobot\src\lerobot\robots\unitree_g1\run_g1_server.py,24.369152069091797,15.982566833496094,8.335862159729004,6.6732869148254395,12.11978530883789,configs,24.369152069091797
lerobot\examples\dataset\load_lerobot_dataset.py,3.9786536693573,111.68644714355469,7.47564697265625,1.7436485290527344,10.590667724609375,datasets,111.68644714355469
lerobot\src\lerobot\teleoperators\phone\phone_processor.py,6.207034111022949,7.400319576263428,2.4267778396606445,8.676541328430176,5.580965995788574,policies,8.676541328430176
lerobot\src\lerobot\rollout\strategies\__init__.py,0.19348439574241638,1.8884105682373047,0.19348439574241638,1.0,2.081894874572754,utilities,2.081894874572754
lerobot\src\lerobot\policies\tdmpc\modeling_tdmpc.py,24.459077835083008,17.30938720703125,7.133578777313232,63.61894607543945,16.036579132080078,policies,63.61894607543945
lerobot\src\lerobot\robots\unitree_g1\holosoma_locomotion.py,14.86599349975586,16.937711715698242,5.752747058868408,31.409103393554688,19.282791137695312,policies,31.409103393554688
lerobot\src\lerobot\scripts\lerobot_replay.py,19.064952850341797,44.60023498535156,4.558567047119141,3.9067747592926025,9.564900398254395,datasets,44.60023498535156
lerobot\src\lerobot\policies\xvla\processor_xvla.py,30.474388122558594,41.71057891845703,5.644824028015137,79.8750991821289,10.99517822265625,policies,79.8750991821289
lerobot\src\lerobot\teleoperators\config.py,14.395951271057129,4.186197757720947,0.0,0.341831773519516,2.69242525100708,configs,14.395951271057129
lerobot\src\lerobot\data_processing\sarm_annotations\__init__.py,0.0,5.402044296264648,0.0,0.0,0.0,datasets,5.402044296264648
lerobot\src\lerobot\transport\services_pb2.py,2.2208592891693115,4.590444087982178,1.2208592891693115,9.074398040771484,7.459225177764893,policies,9.074398040771484
lerobot\src\lerobot\teleoperators\phone\config_phone.py,13.914933204650879,3.0,0.0,0.0,1.865787386894226,configs,13.914933204650879
lerobot\src\lerobot\robots\rebot_b601_follower\__init__.py,0.0,0.0,0.7359808683395386,0.0,0.0,environments,0.7359808683395386
lerobot\src\lerobot\teleoperators\koch_leader\koch_leader.py,23.596981048583984,11.844189643859863,8.008048057556152,10.494369506835938,20.837095260620117,configs,23.596981048583984
lerobot\tests\rl\test_trainer.py,15.105247497558594,97.93321228027344,4.453367233276367,1.0,8.839957237243652,datasets,97.93321228027344
lerobot\src\lerobot\cameras\zmq\image_server.py,24.078975677490234,10.795427322387695,7.54176139831543,5.816949367523193,11.343128204345703,configs,24.078975677490234
lerobot\src\lerobot\robots\rebot_b601_follower\config_rebot_b601_follower.py,15.499181747436523,6.346182823181152,5.036725044250488,5.644349098205566,8.219583511352539,configs,15.499181747436523
lerobot\src\lerobot\teleoperators\openarm_leader\openarm_leader.py,39.83328628540039,22.08837890625,9.122224807739258,10.967096328735352,21.460411071777344,configs,39.83328628540039
lerobot\src\lerobot\policies\pi0\processor_pi0.py,24.73029136657715,42.37376022338867,4.78872013092041,92.88470458984375,5.576318740844727,policies,92.88470458984375
lerobot\src\lerobot\datasets\compute_stats.py,10.035761833190918,94.99708557128906,6.957047462463379,10.400521278381348,10.243420600891113,datasets,94.99708557128906
lerobot\src\lerobot\datasets\feature_utils.py,11.608054161071777,121.38258361816406,8.960044860839844,9.911783218383789,25.559921264648438,datasets,121.38258361816406
lerobot\src\lerobot\robots\earthrover_mini_plus\robot_earthrover_mini_plus.py,19.485382080078125,17.740707397460938,6.595008850097656,6.8013129234313965,7.955528259277344,configs,19.485382080078125
lerobot\examples\phone_to_so100\teleoperate.py,21.19087028503418,10.444158554077148,5.724836349487305,3.4313924312591553,8.625136375427246,configs,21.19087028503418
lerobot\src\lerobot\teleoperators\gamepad\teleop_gamepad.py,19.234708786010742,3.318546772003174,1.1192618608474731,1.2532191276550293,1.8980529308319092,configs,19.234708786010742
lerobot\src\lerobot\policies\wall_x\constant.py,0.9418452382087708,2.6790003776550293,1.6298367977142334,79.56778717041016,6.86589241027832,policies,79.56778717041016
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\__init__.py,0.0,0.0,0.0,78.1227798461914,2.0352253913879395,policies,78.1227798461914
lerobot\src\lerobot\rewards\classifier\__init__.py,0.29385069012641907,0.4133544862270355,0.29385069012641907,0.0,0.29385069012641907,datasets,0.4133544862270355
lerobot\src\lerobot\annotations\steerable_pipeline\frames.py,15.711519241333008,30.257665634155273,10.531769752502441,7.596536636352539,26.410173416137695,datasets,30.257665634155273
lerobot\src\lerobot\policies\vqbet\configuration_vqbet.py,16.766429901123047,19.16141700744629,8.978053092956543,75.41067504882812,18.379318237304688,policies,75.41067504882812
lerobot\src\lerobot\policies\groot\configuration_groot.py,87.35005187988281,38.85577392578125,10.53316593170166,81.97647857666016,16.742645263671875,configs,87.35005187988281
lerobot\src\lerobot\rewards\topreward\processor_topreward.py,30.738903045654297,37.63957214355469,6.788774013519287,23.72848892211914,11.629069328308105,datasets,37.63957214355469
