file_path,backtest,contrib,data,model,rl,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\rl\data\__init__.py,1.001301884651184,5.98546028137207,63.963958740234375,1.001301884651184,86.67153930664062,1.001301884651184,4.999049186706543,7.318042755126953,8.730030059814453,rl,86.67153930664062
qlib\qlib\contrib\model\pytorch_gru.py,6.874512672424316,72.68053436279297,89.83931732177734,100.56436920166016,39.7824592590332,23.842918395996094,77.59703826904297,76.1828842163086,60.78300476074219,model,100.56436920166016
qlib\examples\data_demo\data_cache_demo.py,6.157810688018799,18.78050422668457,86.08000183105469,6.4249186515808105,4.955659866333008,10.328680038452148,15.190349578857422,17.84138298034668,132.94383239746094,workflow,132.94383239746094
qlib\examples\benchmarks\TFT\tft.py,18.948692321777344,33.900936126708984,105.54878997802734,110.22125244140625,11.70703411102295,27.00838279724121,83.29304504394531,86.52055358886719,83.57176208496094,model,110.22125244140625
qlib\qlib\data\dataset\storage.py,2.08959698677063,10.612034797668457,73.33519744873047,21.034915924072266,3.089984893798828,16.881223678588867,9.043379783630371,12.752714157104492,29.15960693359375,data,73.33519744873047
qlib\qlib\contrib\data\utils\sepdf.py,3.9662439823150635,62.54969024658203,65.31621551513672,5.860074520111084,8.080516815185547,11.995833396911621,12.755897521972656,79.56627655029297,16.457948684692383,utils,79.56627655029297
qlib\qlib\rl\contrib\utils.py,3.1102278232574463,67.52375793457031,72.83948516845703,2.2782351970672607,87.24851989746094,2.394688844680786,8.40733814239502,90.19432830810547,11.587924003601074,utils,90.19432830810547
qlib\examples\hyperparameter\LightGBM\hyperparameter_360.py,2.3929038047790527,83.24737548828125,90.96778106689453,95.32901000976562,18.63055419921875,16.773433685302734,15.774372100830078,18.34318733215332,45.32219696044922,model,95.32901000976562
qlib\qlib\backtest\backtest.py,111.42589569091797,11.528213500976562,66.30784606933594,8.487922668457031,7.417019367218018,131.03933715820312,10.627452850341797,15.518240928649902,36.42053985595703,strategy,131.03933715820312
qlib\qlib\rl\trainer\__init__.py,97.2811508178711,7.881863117218018,0.0,1.0012942552566528,88.9892578125,2.8089423179626465,1.0012942552566528,5.881863117218018,12.21670150756836,backtest,97.2811508178711
qlib\qlib\data\_libs\__init__.py,1.0018759965896606,3.7315545082092285,63.963958740234375,1.0018759965896606,1.0018759965896606,1.0018759965896606,4.9996232986450195,5.064136981964111,8.731178283691406,data,63.963958740234375
qlib\qlib\utils\mod.py,3.5817883014678955,17.028194427490234,20.6778507232666,40.860679626464844,50.13389205932617,14.081713676452637,10.88290786743164,109.80917358398438,16.857702255249023,utils,109.80917358398438
qlib\qlib\backtest\signal.py,103.27410888671875,13.234588623046875,67.53652954101562,81.96747589111328,5.84652853012085,11.416800498962402,26.08974266052246,15.150121688842773,35.48508071899414,backtest,103.27410888671875
